valor_emprestimo,valor_financiado,valor_financiado_investidores,prazo,taxa_juros,parcela,cargo,tempo_emprego,propriedade_casa,renda_anual,status_verificacao,status_emprestimo,finalidade,titulo,estado,dti,inadimplencia_2anos,consultas_ultimos_6meses,contas_abertas,registros_publicos,saldo_renovavel,utilizacao_renovavel,total_contas,status_lista_inicial,principal_pendente,principal_pendente_investidores,pagamento_total,pagamento_total_investidores,total_principal_recebido,total_juros_recebidos,valor_ultimo_pagamento,cobrancas_12_meses_exc_med,contas_atualmente_inadimplentes,total_cobrancas,saldo_atual_total,limite_total_renovavel,score_credito
15675,15675,15675,36,18.55,571.03,21,4,2,42000.0,1,0,1,2,17,16.4,0,4,11,0,9986,34.7,19,0,14329.31,14329.31,2267.97,2267.97,1345.69,922.28,571.03,0,0,0,18234,27300,E
15000,15000,15000,36,9.17,478.19,16,4,0,75000.0,0,0,2,3,15,20.85,1,0,12,0,16490,62.0,20,0,13528.99,13528.99,1897.48,1897.48,1471.01,426.47,478.19,0,0,2571,272833,26600,B
20000,20000,20000,36,11.99,664.2,20,10,0,155000.0,1,0,2,3,4,28.52,0,1,21,0,34000,89.0,48,0,19535.63,19535.63,650.88,650.88,464.37,186.51,664.2,0,0,0,633392,38200,C
8400,8400,8400,36,6.39,257.04,19,4,2,40000.0,0,0,1,2,9,15.51,0,0,12,0,11184,62.1,14,1,6225.3,6225.3,2567.42,2567.42,2174.7,392.72,257.04,0,0,0,13925,18000,A
12000,12000,12000,36,5.32,361.38,7,5,2,50000.0,0,0,1,2,9,9.22,1,0,12,0,11132,32.4,15,1,11071.36,11071.36,1080.59,1080.59,928.64,151.95,361.38,0,0,0,11132,34400,A
20000,20000,20000,36,6.92,616.82,15,2,2,75000.0,2,0,2,3,32,18.02,0,0,27,0,21908,40.2,38,0,14852.98,14852.98,6152.82,6152.82,5147.02,1005.8,616.82,0,0,0,44710,54500,A
24000,24000,24000,60,15.99,583.51,6,10,0,165000.0,2,5,2,3,6,3.99,0,1,6,0,27145,82.8,17,1,22120.25,22120.25,4625.44,4625.44,1879.75,2716.51,1167.02,0,0,293,322167,32800,D
18800,18800,18800,60,13.33,430.95,15,2,2,73517.0,0,0,2,3,36,19.07,0,0,14,0,18719,59.4,20,1,17664.48,17664.48,2126.91,2126.91,1135.52,991.39,430.95,0,0,0,47184,31500,C
21000,21000,21000,36,12.39,701.42,8,10,0,110000.0,1,0,2,3,25,13.07,0,1,12,0,14802,51.9,31,0,15385.56,15385.56,7686.71,7686.71,5614.44,2072.27,701.42,0,0,0,759991,28500,C
8225,8225,8200,36,18.25,298.39,22,4,1,70000.0,1,0,1,2,34,23.74,0,1,5,0,2634,75.0,6,0,4189.15,4176.42,4290.05,4277.01,4035.85,239.2,4000.0,0,0,0,52216,3500,E
16000,16000,16000,60,18.25,408.48,11,10,2,55000.0,0,0,6,8,45,6.07,0,1,8,1,2285,16.8,15,1,14789.87,14789.87,2843.14,2843.14,1210.13,1633.01,408.48,0,0,0,5163,13600,E
18000,18000,18000,36,6.89,554.89,8,1,2,105000.0,2,0,1,2,6,15.66,0,0,10,0,21175,46.0,22,0,16178.23,16178.23,2192.0,2192.0,1821.77,370.23,554.89,0,0,0,82138,46000,A
35000,35000,35000,60,15.61,843.9,14,10,0,79000.0,2,0,2,3,5,31.72,1,1,13,0,25984,80.0,30,1,30878.36,30878.36,8408.65,8408.65,4121.64,4287.01,843.9,0,0,0,323580,32500,D
21000,21000,21000,60,19.99,556.26,8,10,0,98780.0,2,0,2,3,33,19.77,1,2,19,0,16111,27.6,36,1,20793.57,20793.57,637.88,637.88,206.43,431.45,661.2,0,0,0,296475,58400,E
27725,27725,27675,60,18.54,712.21,6,2,0,89100.0,2,0,2,3,29,27.3,0,1,17,0,30281,73.5,32,0,24013.81,23970.5,8517.96,8502.6,3711.19,4806.77,712.21,0,0,0,243935,41200,E
15000,15000,15000,60,13.67,346.47,5,8,0,45000.0,2,0,2,3,28,24.64,2,0,10,1,9842,87.9,18,1,14646.81,14646.81,681.55,681.55,353.19,328.36,346.47,0,0,907,183689,11200,C
24000,24000,24000,36,7.89,750.86,5,10,2,102000.0,1,0,6,8,2,27.36,1,0,25,1,38190,54.6,35,1,23406.94,23406.94,740.34,740.34,593.06,147.28,750.86,0,0,0,89981,70000,A
10000,10000,10000,36,17.57,359.38,2,10,0,52000.0,1,0,2,3,33,29.25,2,0,14,0,13296,68.9,46,0,8206.38,8206.38,2875.04,2875.04,1793.62,1081.42,359.38,0,0,0,135857,19300,D
19800,19800,19800,36,14.48,681.35,2,2,1,44000.0,2,0,2,3,29,24.69,0,0,10,0,120915,99.0,25,1,19357.57,19357.57,649.49,649.49,442.43,207.06,681.35,0,0,0,122448,122130,C
28800,28800,28750,60,15.61,694.41,8,8,0,60000.0,0,0,2,3,10,34.24,0,0,15,0,15319,30.9,35,0,27495.74,27448.01,2752.66,2747.88,1304.26,1448.4,694.41,0,0,92,141559,49500,D
28000,28000,28000,60,20.49,749.49,4,7,0,115000.0,1,0,2,3,16,22.35,0,2,19,0,52888,63.7,38,0,25067.79,25067.79,7431.15,7431.15,2932.21,4498.94,749.49,0,0,0,359923,83000,E
23400,23400,23400,60,17.86,592.43,18,10,0,46800.0,1,0,2,3,41,16.18,0,2,5,0,8194,92.1,14,1,21341.88,21341.88,4716.22,4716.22,2058.12,2658.1,592.43,0,0,649,98983,8900,D
14000,14000,14000,60,18.55,359.72,22,10,1,60000.0,1,0,1,2,33,22.48,0,1,16,0,14525,95.0,16,1,13711.18,13711.18,705.01,705.01,288.82,416.19,359.72,0,0,0,14525,15250,E
12000,12000,12000,60,8.19,244.41,8,1,0,45000.0,0,0,2,3,18,14.11,0,0,15,0,11092,42.7,24,1,10150.12,10150.12,2677.59,2677.59,1849.88,827.71,244.41,0,0,0,212604,26000,A
10000,10000,10000,36,11.53,329.91,16,4,0,56000.0,0,0,2,3,45,16.33,0,0,8,0,9187,60.0,12,0,7300.71,7300.71,3613.0,3613.0,2699.29,913.71,329.91,0,0,0,282590,15300,B
35000,35000,35000,36,9.99,1129.19,11,10,0,95000.0,2,0,2,3,47,16.04,0,0,12,2,18823,73.5,30,1,30740.59,30740.59,5626.53,5626.53,4259.41,1367.12,1129.19,0,0,0,454954,25600,B
24000,24000,23950,60,15.61,578.68,12,10,1,75000.0,0,0,4,6,22,22.77,0,0,14,0,9553,53.7,40,0,23190.12,23141.8,1694.41,1690.88,809.88,884.53,578.68,0,0,0,259197,17800,D
15750,15750,15725,60,16.99,391.35,6,10,0,63000.0,1,0,2,3,23,21.89,0,0,5,0,4173,71.9,52,0,14520.25,14497.2,2724.58,2720.26,1229.75,1494.83,391.35,0,0,5809,45024,5800,D
3600,3600,3600,36,15.61,125.88,19,2,2,50000.0,0,0,12,12,29,19.9,0,0,20,0,12513,61.9,56,0,3194.34,3194.34,633.1,633.1,405.66,227.44,135.82,0,0,0,100282,20200,D
7425,7425,7425,36,17.57,266.84,9,10,0,46000.0,1,0,2,3,36,38.35,0,0,13,0,21025,82.5,31,1,6610.88,6610.88,1326.95,1326.95,814.12,512.83,266.84,0,0,0,140156,25500,D
13800,13800,13800,36,6.39,422.27,13,8,0,110000.0,2,0,4,6,4,9.24,0,0,12,1,14213,31.3,16,0,10593.24,10593.24,3790.63,3790.63,3206.76,583.87,422.27,0,0,0,399611,45400,A
25000,25000,25000,60,8.18,509.07,11,8,0,50000.0,0,0,4,6,43,21.8,0,0,10,0,0,0.0,27,1,23283.49,23283.49,2522.63,2522.63,1716.51,806.12,509.07,0,0,0,197405,44100,B
30000,30000,30000,60,18.55,770.81,3,5,0,126000.0,2,0,2,3,4,19.3,0,1,12,0,57536,76.2,29,1,28084.96,28084.96,4593.94,4593.94,1915.04,2678.9,770.81,0,0,0,500468,75500,E
11900,11900,11900,36,8.18,373.9,17,2,0,114000.0,1,0,2,3,40,13.77,0,1,10,0,8677,62.0,19,1,11607.22,11607.22,360.38,360.38,292.78,67.6,373.9,0,0,472,143391,14000,B
28000,28000,28000,60,20.99,757.34,19,10,0,78000.0,1,0,1,2,15,25.49,2,0,8,0,16351,59.7,18,1,24461.48,24461.48,9055.43,9055.43,3538.52,5516.91,757.34,0,0,0,224693,27400,E
12000,12000,12000,60,9.99,254.91,15,0,0,55000.0,1,0,2,3,36,13.33,2,0,4,0,7718,50.4,16,1,10557.54,10557.54,2287.53,2287.53,1442.46,845.07,254.91,0,0,0,33136,15300,B
8000,8000,8000,36,10.99,261.88,25,1,0,45000.0,1,0,1,2,3,4.45,0,2,14,0,8725,25.9,29,1,5294.93,5294.93,3020.12,3020.12,2705.07,315.05,500.0,0,0,0,189409,33700,B
21000,21000,20950,60,18.55,539.57,8,10,0,85000.0,1,0,2,3,22,20.13,0,2,9,0,17572,65.1,37,0,19891.53,19844.17,2676.21,2669.84,1108.47,1567.74,539.57,0,0,0,206698,27000,E
5000,5000,5000,36,9.17,159.4,19,10,0,120000.0,1,0,4,6,32,6.3,0,0,8,0,28748,79.6,20,1,4756.69,4756.69,316.25,316.25,243.31,72.94,159.4,0,0,0,238310,36100,B
7175,7175,7175,36,13.66,244.05,0,10,0,60000.0,1,0,2,3,16,16.66,0,0,7,0,2682,55.9,18,0,5099.76,5099.76,2923.15,2923.15,2075.24,847.91,244.05,0,0,0,208504,4800,C
12000,12000,12000,36,6.24,366.37,13,5,0,67000.0,0,0,1,2,30,8.6,1,1,7,0,11359,36.1,20,1,10774.6,10774.6,1471.72,1471.72,1225.4,246.32,366.37,0,0,0,215137,31500,A
17000,17000,17000,60,9.99,361.12,7,2,0,106000.0,0,0,4,6,20,7.71,0,0,9,1,8263,41.9,13,1,16110.59,16110.59,1425.61,1425.61,889.41,536.2,361.12,0,0,0,23114,19700,B
15825,15825,15825,36,18.99,580.01,1,2,2,44000.0,2,0,2,3,4,34.32,0,2,12,1,10171,37.5,15,1,15160.63,15160.63,1243.49,1243.49,664.37,579.12,580.01,0,0,135,38371,27100,E
8000,8000,8000,36,13.67,272.15,19,10,2,71000.0,1,0,12,12,41,12.91,0,0,4,0,1224,16.1,13,1,7818.98,7818.98,266.07,266.07,181.02,85.05,272.15,0,0,0,37094,7600,C
22425,22425,22425,60,16.55,551.91,12,10,0,90000.0,1,0,2,3,4,13.52,0,0,12,1,11912,72.6,31,0,19842.42,19842.42,5477.86,5477.86,2582.58,2895.28,551.91,0,0,0,49912,16400,D
23000,23000,23000,60,10.99,499.97,8,10,0,150000.0,1,0,2,3,32,14.1,1,1,11,0,116567,68.5,20,1,22418.69,22418.69,971.85,971.85,581.31,390.54,499.97,0,0,0,525291,139900,B
6000,6000,6000,36,9.99,193.58,19,10,0,72000.0,0,0,2,3,21,14.22,0,2,22,0,17436,23.1,45,0,5565.51,5565.51,577.41,577.41,434.49,142.92,193.58,0,0,0,195531,75600,B
3000,3000,3000,36,11.53,98.98,11,5,1,20868.0,0,0,2,3,12,4.72,0,0,3,1,1732,55.9,7,0,2190.13,2190.13,1086.86,1086.86,809.87,276.99,98.98,0,0,0,1732,3100,B
19275,19275,19250,60,16.55,474.39,23,0,2,60000.0,1,0,2,3,10,34.46,0,1,11,1,4620,28.3,37,1,19066.44,19041.71,438.95,438.38,208.56,230.39,474.39,0,0,0,40599,16300,D
7200,7200,7200,36,7.89,225.26,24,10,0,85000.0,0,0,4,6,3,38.92,0,1,17,1,13609,39.4,30,0,6662.72,6662.72,678.93,678.93,537.28,141.65,225.26,0,0,0,235698,34500,A
3000,3000,3000,36,7.89,93.86,0,5,0,74000.0,1,0,12,12,36,12.34,0,1,10,0,15378,39.8,26,0,2776.14,2776.14,283.94,283.94,223.86,60.08,98.85,0,0,0,150077,38600,A
20000,20000,20000,60,20.99,540.96,5,10,0,70000.0,2,0,2,3,3,21.85,0,3,7,1,3390,65.2,23,1,18589.82,18589.82,3763.4,3763.4,1410.18,2353.22,540.96,0,0,0,249698,5200,E
14400,14400,14400,60,21.99,397.64,5,0,1,48000.0,1,0,2,3,12,7.27,1,0,7,0,9627,82.3,13,0,12622.8,12622.8,4736.5,4736.5,1777.2,2959.3,397.64,0,0,0,9651,11700,E
20000,20000,19925,60,16.99,496.95,13,2,2,70000.0,1,0,2,3,4,34.12,0,2,7,3,5453,20.7,20,0,17963.31,17895.94,4453.67,4436.97,2036.69,2416.98,496.95,0,0,0,58862,26300,D
9025,9025,9025,36,18.25,327.41,19,4,1,40000.0,1,0,2,3,23,33.18,2,0,16,1,1213,27.0,19,1,8044.86,8044.86,1627.9,1627.9,980.14,647.76,327.41,0,0,0,82162,4500,E
13000,13000,13000,36,16.99,463.43,18,5,0,62000.0,1,0,2,3,20,20.89,0,2,11,0,6204,67.4,19,1,12720.63,12720.63,438.89,438.89,279.37,159.52,463.43,0,0,122,31015,9200,D
14400,14400,14375,36,17.57,517.5,2,9,2,48000.0,2,0,2,3,6,16.95,0,0,11,0,18946,88.9,11,0,13146.16,13123.33,2055.94,2052.37,1253.84,802.1,517.5,0,0,0,18946,21300,D
20000,20000,20000,36,12.29,667.06,21,0,0,50080.0,1,0,2,3,9,16.99,0,2,8,0,11967,44.0,15,0,16166.89,16166.89,5309.17,5309.17,3833.11,1476.06,667.06,0,0,0,158895,27200,C
5000,5000,5000,36,13.18,168.91,12,10,1,45000.0,0,2,9,11,10,36.99,5,0,16,0,19108,69.7,25,1,4886.01,4886.01,165.25,165.25,113.99,51.26,168.91,0,0,0,165592,27400,C
4000,4000,4000,36,13.99,136.7,19,3,0,45000.0,2,0,2,3,16,30.37,0,2,9,0,7116,49.4,29,1,3249.37,3249.37,1090.49,1090.49,750.63,339.86,136.7,0,0,0,66934,14400,C
14400,14400,14400,60,13.33,330.09,5,7,2,65000.0,1,5,2,3,29,13.64,0,0,5,1,9590,66.1,8,1,13168.66,13168.66,2299.97,2299.97,1231.34,1068.63,330.09,0,0,0,41652,14500,C
30000,30000,30000,36,15.61,1048.95,23,0,0,89000.0,0,0,11,0,20,25.85,0,2,14,0,34028,49.7,31,1,26619.69,26619.69,5218.73,5218.73,3380.31,1838.42,1048.95,0,0,0,185936,68400,D
6700,6700,6675,36,8.18,210.52,25,10,1,45000.0,0,0,2,3,16,24.69,0,0,8,0,17846,33.4,18,0,5693.9,5672.65,1260.08,1255.38,1006.1,253.98,210.52,0,0,0,42896,53400,B
10000,10000,10000,60,17.57,251.61,14,10,0,56000.0,1,0,2,3,40,28.25,0,1,9,0,22722,87.1,14,1,9788.07,9788.07,483.7,483.7,211.93,271.77,251.61,0,0,0,141761,26100,D
7200,7200,7200,36,14.65,248.36,19,1,2,36000.0,1,0,2,3,31,12.67,0,2,10,0,2591,14.8,26,1,6034.79,6034.79,1732.66,1732.66,1165.21,567.45,248.36,0,0,0,84043,17500,C
5000,5000,5000,36,10.99,163.67,21,9,2,30000.0,1,0,2,3,9,8.16,1,0,6,0,6268,47.5,7,1,4882.12,4882.12,160.62,160.62,117.88,42.74,163.67,0,0,0,6268,13200,B
25000,25000,25000,60,18.2,637.56,12,3,0,129000.0,0,0,4,6,46,10.35,0,1,10,1,10960,50.0,24,1,24479.29,24479.29,1224.56,1224.56,520.71,703.85,637.56,0,0,0,27995,21900,E
23050,23050,23050,36,10.99,754.52,13,0,2,60000.0,0,0,1,2,17,10.77,0,0,7,0,22036,48.0,15,1,21958.18,21958.18,1480.89,1480.89,1091.82,389.07,754.52,0,0,0,30933,45900,B
12925,12925,12925,36,17.57,464.49,19,10,0,38900.0,0,0,1,2,3,32.37,1,0,12,0,8170,91.8,18,1,11211.88,11211.88,2774.32,2774.32,1713.12,1061.2,464.49,0,0,0,172611,8900,D
5100,5100,5100,36,14.99,176.77,19,0,0,32000.0,1,0,2,3,25,25.36,0,0,13,0,16572,70.5,35,0,3775.65,3775.65,1935.98,1935.98,1324.35,611.63,176.77,0,0,0,59391,23500,C
8450,8450,8450,36,9.17,269.38,5,10,0,40000.0,2,0,2,3,9,2.46,0,0,8,0,3047,13.8,15,1,8245.19,8245.19,260.77,260.77,204.81,55.96,269.38,0,0,570,174358,22100,B
19950,19950,19950,60,18.55,512.59,8,4,1,57500.0,2,0,2,3,41,34.04,0,0,8,0,11020,58.6,14,1,19327.89,19327.89,1517.21,1517.21,622.11,895.1,512.59,0,0,0,73595,18800,E
11200,11200,11200,36,14.33,384.59,1,4,0,35360.0,1,0,1,2,41,4.99,0,0,4,1,4439,68.3,6,1,10695.32,10695.32,751.35,751.35,504.68,246.67,384.59,0,0,0,131576,6500,C
10000,10000,9900,36,17.57,359.38,0,10,0,45000.0,2,0,2,3,10,21.84,0,1,9,0,5123,86.8,18,0,8903.54,8814.51,1777.38,1759.61,1096.46,680.92,359.38,0,0,0,21561,5900,D
11875,11875,11875,36,19.52,438.42,14,1,2,85000.0,1,5,9,11,32,21.69,0,1,15,0,1632,32.0,29,0,10072.14,10072.14,3023.86,3023.86,1802.86,1221.0,438.42,0,0,0,90208,5100,E
14000,14000,13900,36,7.49,435.43,23,10,2,75000.0,1,0,2,3,4,2.0,0,2,9,1,6023,27.4,19,0,10049.74,9977.96,4778.08,4743.95,3950.26,827.82,435.43,0,0,0,6023,22000,A
16000,16000,16000,60,13.99,372.21,8,7,2,45000.0,1,0,2,3,4,19.63,0,0,4,0,10251,100.5,14,1,14045.66,14045.66,3806.89,3806.89,1954.34,1833.94,372.21,0,0,0,11499,10200,C
20000,20000,19975,36,6.89,616.54,1,2,0,62000.0,1,0,1,2,41,23.9,0,1,11,0,18497,46.7,28,0,16946.22,16925.04,3649.12,3644.56,3053.78,595.34,616.54,0,0,1215,56133,39600,A
35000,35000,35000,60,17.57,880.61,3,7,2,130000.0,2,5,2,3,43,12.28,6,0,11,0,15530,70.6,30,1,31485.81,31485.81,8124.85,8124.85,3514.19,4610.66,1114.13,0,0,0,74227,22000,D
24700,24700,24700,36,17.57,887.65,19,10,2,65000.0,2,0,2,3,4,15.47,0,0,10,0,29743,96.3,21,0,20852.26,20852.26,6032.72,6032.72,3847.74,2184.98,887.65,0,0,0,29743,30900,D
7800,7800,7800,36,16.99,278.06,19,10,0,55000.0,2,0,2,3,16,34.52,0,0,15,1,7126,33.9,20,1,7115.13,7115.13,1104.88,1104.88,684.87,420.01,278.06,0,0,100,226472,21000,D
35000,35000,35000,60,18.25,893.54,11,10,1,90000.0,0,0,2,3,29,39.17,0,0,11,0,6052,29.2,16,1,32748.41,32748.41,5290.27,5290.27,2251.59,3038.68,893.54,0,0,0,74133,20700,E
20000,20000,20000,36,15.61,699.3,11,0,2,60000.0,0,1,2,3,4,11.16,0,0,4,0,6119,97.1,8,0,18665.39,18665.39,2080.56,2080.56,1334.61,745.95,699.3,0,0,0,17395,6300,D
10725,10725,10725,36,18.25,389.09,23,2,1,39000.0,0,0,2,3,33,25.23,1,1,12,0,3545,38.5,20,0,8304.1,8304.1,3869.15,3869.15,2420.9,1448.25,389.09,0,0,267,25017,9200,E
10500,10500,10500,36,8.18,329.91,8,9,0,120000.0,1,0,2,3,21,21.57,1,0,13,0,34155,87.4,21,0,9719.7,9719.7,984.96,984.96,780.3,204.66,329.91,1,0,192,241651,39100,B
15000,15000,15000,60,15.61,361.67,9,10,0,40000.0,0,0,2,3,22,33.63,1,0,6,0,9926,70.4,20,1,13233.6,13233.6,3603.69,3603.69,1766.4,1837.29,361.67,0,0,0,101351,14100,D
6000,6000,6000,36,13.33,203.12,2,10,1,96000.0,0,5,7,9,32,4.73,3,1,7,0,6200,30.2,24,0,4920.52,4920.52,1642.17,1642.17,1079.48,547.69,218.12,0,0,0,235314,20500,C
24000,24000,24000,60,15.61,578.68,20,5,0,150000.0,1,0,2,3,20,16.64,0,0,14,4,12559,61.9,29,1,22348.21,22348.21,3451.27,3451.27,1651.79,1799.48,578.68,0,0,174,328568,20300,D
12000,12000,12000,36,7.89,375.43,14,3,2,55000.0,0,0,1,2,10,10.76,0,0,6,0,15715,35.7,25,1,8945.41,8945.41,3749.04,3749.04,3054.59,694.45,375.43,0,0,1307,36034,44000,A
35000,35000,35000,60,10.99,760.82,11,10,0,151000.0,1,0,2,3,40,19.37,0,0,10,0,22782,24.1,29,1,33667.03,33667.03,2261.09,2261.09,1332.97,928.12,760.82,0,0,0,255541,94500,B
4400,4400,4400,36,18.25,159.63,16,9,2,22000.0,1,0,2,3,32,24.06,0,0,8,0,9156,49.5,13,0,4020.6,4020.6,634.06,634.06,379.4,254.66,159.63,0,0,0,15458,18500,E
14550,14550,14550,60,18.84,376.16,8,7,1,61000.0,1,0,1,2,36,11.1,0,1,7,0,5510,65.6,10,1,13133.85,13133.85,3370.21,3370.21,1416.15,1954.06,376.16,0,0,0,13142,8400,E
14000,14000,13975,36,9.17,446.31,6,1,2,72000.0,2,0,1,2,13,8.43,0,1,7,0,14547,81.3,18,0,10851.03,10831.65,4002.53,3995.38,3148.97,853.56,446.31,0,0,0,23606,17900,B
10000,10000,10000,36,13.33,338.54,11,2,2,75000.0,1,0,2,3,9,34.75,0,3,25,0,12565,23.3,44,1,9542.56,9542.56,669.67,669.67,457.44,212.23,338.54,0,0,0,76306,54000,C
18000,18000,17925,60,13.99,418.74,17,8,0,160000.0,2,0,2,3,46,15.04,0,0,10,0,35518,66.6,33,0,17366.0,17293.64,1228.24,1223.12,634.0,594.24,418.74,0,0,0,225788,53300,C
11200,11200,11200,60,18.25,285.94,22,5,0,120000.0,0,0,2,3,4,11.3,3,1,15,0,12976,68.3,35,1,10479.46,10479.46,1631.11,1631.11,720.54,910.57,285.94,0,0,0,451596,19000,E
27000,27000,27000,60,12.59,608.69,11,2,0,92000.0,0,0,1,2,23,28.16,0,0,10,0,22141,60.3,27,1,26660.59,26660.59,632.13,632.13,339.41,292.72,608.69,0,0,0,181875,36700,C
16000,16000,16000,60,10.99,347.8,13,2,0,150000.0,0,0,1,2,29,11.0,0,0,11,1,20268,78.6,28,1,14551.83,14551.83,2424.83,2424.83,1448.17,976.66,347.8,0,0,906,477169,25800,B
8000,8000,8000,36,6.24,244.25,19,10,0,105000.0,0,0,9,11,32,22.48,2,0,16,0,26789,52.6,32,0,7797.35,7797.35,241.48,241.48,202.65,38.83,244.25,0,0,0,210696,50900,A
24925,24925,24925,60,20.49,667.18,16,1,2,50000.0,1,0,2,3,32,32.12,0,0,11,0,11413,50.3,25,1,22872.78,22872.78,5309.07,5309.07,2052.22,3256.85,667.18,0,0,0,30421,22700,E
2000,2000,2000,36,18.84,73.16,16,2,0,55000.0,1,5,4,6,25,21.82,0,2,9,0,12935,48.3,16,0,1693.55,1693.55,510.03,510.03,306.45,203.58,73.16,0,0,0,127998,26800,E
20800,20800,20800,60,13.99,483.88,12,10,2,52544.0,1,0,2,3,25,17.09,0,1,5,0,10383,53.2,6,0,18523.41,18523.41,4338.75,4338.75,2276.59,2062.16,483.88,0,0,0,25062,19500,C
12000,12000,12000,36,14.65,413.94,8,10,2,65520.0,2,0,2,3,17,3.48,0,1,2,0,6727,89.7,4,0,10629.75,10629.75,2050.17,2050.17,1370.25,679.92,413.94,0,0,0,6727,7500,C
14400,14400,14400,36,6.68,442.53,8,10,0,133000.0,1,0,2,3,32,20.47,0,0,13,0,49501,86.7,22,1,11443.93,11443.93,3568.62,3568.62,2956.07,612.55,442.53,0,0,0,98623,57100,A
28000,28000,28000,60,9.17,583.55,4,4,0,125000.0,0,0,1,2,4,16.54,0,0,22,0,30954,84.1,45,1,26123.63,26123.63,2950.74,2950.74,1876.37,1074.37,630.8,0,0,0,267803,36800,B
19325,19325,19325,36,12.29,644.55,25,8,0,52000.0,0,0,1,2,46,33.33,0,0,18,1,20307,70.5,51,1,17045.64,17045.64,3196.36,3196.36,2279.36,917.0,644.55,0,0,0,219067,28800,C
21000,21000,21000,60,11.53,462.17,23,10,0,42000.0,0,0,1,2,41,21.86,0,0,9,1,25623,53.4,25,1,19672.76,19672.76,2297.4,2297.4,1327.24,970.16,462.17,0,0,163,71514,48000,B
24000,24000,23900,36,5.32,722.76,10,1,0,195000.0,1,0,1,2,9,20.33,0,0,14,0,25905,81.0,23,0,20260.61,20176.19,4329.47,4311.43,3739.39,590.08,722.76,0,0,0,238307,32000,A
15000,15000,15000,60,12.29,335.87,19,7,0,89000.0,1,0,2,3,4,12.43,2,0,6,1,16638,72.0,14,1,13290.98,13290.98,3048.43,3048.43,1709.02,1339.41,335.87,0,1,0,23070,23100,C
8000,8000,8000,36,8.18,251.36,5,4,0,70000.0,1,0,2,3,4,2.98,0,0,5,1,10800,54.8,14,1,7605.0,7605.0,499.08,499.08,395.0,104.08,251.36,0,0,208,278765,19700,B
28000,28000,28000,36,7.89,876.0,6,9,2,83052.0,1,0,1,2,10,27.51,0,0,6,0,27271,73.7,24,0,21606.6,21606.6,7945.15,7945.15,6393.4,1551.75,949.42,0,0,0,90679,37000,A
15000,15000,15000,36,5.32,451.73,20,2,0,140000.0,1,0,4,6,29,15.8,0,1,22,0,52782,47.0,27,1,12267.26,12267.26,3157.68,3157.68,2732.74,424.94,451.73,0,0,0,204014,112400,A
15000,15000,15000,36,7.89,469.29,23,10,0,60000.0,0,0,1,2,22,24.5,1,0,4,1,5340,59.3,19,1,13880.68,13880.68,1391.43,1391.43,1119.32,272.11,469.29,0,0,0,5340,11700,A
8075,8075,8075,36,12.05,268.4,14,2,2,68000.0,1,0,1,2,4,11.88,1,1,12,0,5493,70.4,21,0,7698.49,7698.49,525.99,525.99,376.51,149.48,268.4,0,0,1817,80163,7800,C
20250,20250,20250,60,17.57,509.5,9,5,2,55000.0,2,0,2,3,18,16.71,0,1,8,1,6968,56.0,18,0,18691.84,18691.84,3517.08,3517.08,1558.16,1958.92,509.5,0,0,0,33890,12425,D
10000,10000,10000,36,8.18,314.2,18,10,2,90000.0,1,0,2,3,11,34.23,1,0,15,0,42962,75.4,22,1,9005.77,9005.77,1222.71,1222.71,994.23,228.48,314.2,0,0,0,72776,57000,B
28625,28625,28625,60,12.29,640.96,7,8,0,80000.0,0,0,2,3,41,22.99,0,0,21,0,20740,36.0,42,0,27570.9,27570.9,2001.06,2001.06,1054.1,946.96,640.96,0,0,0,151411,57600,C
12000,12000,12000,60,18.54,308.26,3,3,2,59448.0,1,0,2,3,45,27.99,0,3,31,0,24402,64.9,53,0,10539.15,10539.15,3366.14,3366.14,1460.85,1905.29,308.26,0,0,0,281983,37600,E
14950,14950,14950,60,20.99,404.37,4,2,2,30000.0,1,0,11,0,10,18.6,0,0,4,0,8169,56.3,12,0,13233.52,13233.52,4413.2,4413.2,1716.48,2696.72,404.37,0,0,0,8643,14500,E
11000,11000,11000,60,12.69,248.55,9,10,0,48000.0,1,0,1,2,23,18.6,3,0,31,1,6310,97.1,43,1,10185.38,10185.38,1483.54,1483.54,814.62,668.92,248.55,0,0,789,253421,6500,C
15000,15000,15000,36,11.44,494.22,0,2,0,70000.0,1,0,2,3,5,30.09,1,0,11,1,347172,54.2,27,0,10947.06,10947.06,5417.35,5417.35,4052.94,1364.41,494.22,0,0,0,381910,360400,B
12225,12225,12225,36,9.17,389.72,18,10,0,56000.0,1,0,2,3,24,24.0,0,0,9,0,8721,37.8,20,0,11928.7,11928.7,383.49,383.49,296.3,87.19,389.72,0,0,0,185933,23100,B
13000,13000,13000,36,13.33,440.1,9,2,2,65000.0,1,0,2,3,4,23.78,0,1,6,0,11059,82.5,15,1,10034.3,10034.3,4012.65,4012.65,2965.7,1046.95,440.1,0,0,0,52426,13400,C
24950,24950,24950,60,19.99,660.89,6,0,2,65000.0,2,0,1,2,34,19.46,0,2,5,0,34511,98.0,12,1,23144.93,23144.93,4598.52,4598.52,1805.07,2793.45,660.89,0,0,0,34511,35200,E
12000,12000,12000,36,12.69,402.54,15,3,2,45000.0,1,0,1,2,17,9.44,0,0,21,0,12159,54.5,35,1,11445.81,11445.81,796.62,796.62,554.19,242.43,402.54,0,0,1059,70230,22300,C
