marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,aleatoria_1,aleatoria_2,aleatoria_3,valor
10,2013,12,22,16,0,0,2,456,3,2,0,500,250,171,24,1897,22069
2,2010,8,11,8,0,0,2,444,0,0,1,500,250,110,24,2404,21578
3,2017,4,4,4,0,0,3,383,1,1,1,0,500,107,35,2528,12256
0,2014,10,11,6,0,0,3,206,1,1,1,500,250,130,48,1367,10234
9,2015,10,17,16,0,0,3,454,0,0,0,0,1000,161,12,2893,19733
7,2020,4,5,2,0,0,4,295,2,1,0,500,0,111,26,1237,6706
6,2016,8,13,16,0,0,3,496,1,2,0,0,250,110,39,1338,17985
5,2012,12,19,16,0,0,2,528,3,2,0,250,250,116,37,2262,19201
1,2014,12,12,8,0,0,2,443,3,2,0,0,500,126,43,1145,17636
1,2010,10,12,16,0,0,2,465,3,0,0,1000,250,176,25,2387,22303
9,2016,8,11,4,0,0,2,523,1,1,0,0,2000,199,20,1065,20623
4,2019,12,14,12,1,6,4,140,0,3,0,0,2000,112,33,1473,11775
4,2021,4,6,16,1,6,4,119,1,2,0,0,500,185,32,1184,10731
7,2022,6,8,6,0,0,2,186,2,3,0,0,500,143,34,2267,5647
2,2022,10,12,32,0,0,1,546,2,3,0,1000,1000,157,46,2087,12837
4,2015,6,11,12,1,6,1,177,1,4,0,0,250,187,22,2751,11514
9,2019,4,7,2,0,0,3,201,2,3,0,0,250,129,28,2519,5174
6,2013,10,17,16,0,0,2,518,3,0,0,250,250,112,43,1666,15952
4,2019,8,16,12,1,4,4,37,3,3,0,0,250,107,11,1502,9839
3,2022,8,10,2,0,0,1,131,2,3,0,0,1000,168,17,2332,5389
3,2020,12,15,12,1,4,4,41,1,1,0,0,250,163,14,2466,10337
10,2023,6,7,8,0,0,2,546,1,0,0,0,250,151,20,2011,16531
5,2012,6,6,16,0,0,3,456,1,2,0,0,2000,105,11,1629,14810
10,2014,6,7,8,0,0,2,477,1,2,0,0,250,170,47,2564,22689
10,2016,4,5,8,0,0,3,574,3,0,0,0,250,153,41,2913,22241
3,2023,10,11,32,0,0,2,294,2,2,0,0,250,121,33,1878,10381
1,2023,12,20,8,0,0,2,457,0,0,0,0,250,162,21,1071,24990
10,2018,4,8,8,0,0,2,557,1,2,0,0,500,193,47,1756,15668
3,2020,4,6,16,1,6,4,97,1,2,0,0,500,178,25,1222,18384
0,2012,2,4,16,0,0,3,544,1,2,0,500,1000,136,33,2249,18360
6,2023,12,22,4,0,0,4,137,2,3,0,0,500,155,26,2805,7281
8,2014,6,11,16,0,0,3,545,3,2,0,2000,250,140,41,1579,24694
1,2017,10,16,16,0,0,2,424,1,0,0,0,500,159,29,2578,17452
7,2013,6,11,12,0,0,3,144,2,3,0,2000,0,119,44,2392,5633
1,2012,8,15,8,0,0,2,598,3,0,0,0,500,194,39,2564,17405
2,2022,8,11,32,0,0,1,171,2,2,0,0,2000,168,31,1568,10557
2,2013,2,2,16,0,0,2,264,2,1,0,1000,0,144,40,1629,6701
2,2013,6,6,6,0,0,2,451,2,1,0,250,0,157,46,1998,12262
2,2019,4,4,32,0,0,4,388,2,3,0,500,0,175,33,2568,8853
9,2020,8,14,16,0,0,2,383,2,3,0,500,0,136,33,2300,12094
3,2020,4,5,6,0,0,2,596,1,4,0,0,1000,193,22,2448,16628
3,2019,6,8,8,0,0,2,227,2,3,0,1000,0,138,34,1368,6508
0,2020,6,9,64,0,0,2,462,2,4,0,2000,0,102,40,1128,14457
3,2013,4,7,6,0,0,2,341,1,0,1,500,250,176,45,2434,13295
5,2010,4,5,16,0,0,3,419,3,2,0,2000,250,174,23,2537,15696
4,2023,8,15,8,1,4,4,50,1,2,0,0,2000,173,29,1831,7652
5,2015,12,15,16,0,0,3,417,3,2,0,0,2000,193,48,2714,20027
9,2011,4,7,8,1,4,3,171,1,1,0,250,2000,172,37,2661,8743
3,2013,6,12,8,1,4,1,92,1,4,0,250,500,193,34,2397,8102
6,2019,8,10,2,0,0,2,478,1,1,1,0,2000,192,47,1746,14799
8,2022,12,21,32,1,8,4,138,1,0,0,0,1000,137,20,1949,20548
8,2014,8,14,16,0,0,2,528,3,0,0,1000,250,145,27,1073,17364
4,2022,10,12,6,0,0,2,595,1,2,0,0,250,148,48,1585,15971
10,2011,4,6,8,0,0,3,558,3,0,0,500,250,133,28,2437,17230
4,2012,12,15,16,1,6,3,195,3,1,0,0,250,125,12,1128,12750
2,2010,12,23,8,0,0,3,467,3,0,0,1000,250,101,36,1478,21080
4,2015,12,21,12,1,4,4,115,3,2,0,0,250,155,32,2506,11548
3,2015,12,12,32,1,6,1,186,3,2,0,0,500,199,44,1239,19789
2,2010,2,3,16,0,0,3,376,2,3,0,2000,0,106,47,2180,8321
5,2012,10,11,16,0,0,2,454,1,2,0,2000,250,135,22,1140,19953
10,2010,10,11,8,0,0,2,582,1,2,0,500,250,139,35,2992,26018
1,2011,8,8,8,0,0,3,516,3,2,0,0,500,177,23,2767,19251
9,2014,10,18,12,1,6,3,176,0,3,0,2000,250,190,44,1298,12224
2,2014,10,17,4,0,0,3,380,1,0,1,250,250,125,15,2064,16210
8,2017,10,12,8,0,0,2,470,0,2,0,0,250,183,17,1970,17018
8,2011,8,8,32,1,6,2,67,1,0,0,1000,250,198,49,2751,20759
4,2010,4,4,12,1,4,4,173,1,4,0,0,250,174,24,1344,7695
0,2011,6,12,12,1,2,4,139,1,2,0,0,500,189,17,2014,8239
2,2023,6,9,16,0,0,1,577,2,3,0,0,1000,198,25,2721,13942
8,2010,10,15,16,1,6,4,180,1,2,0,250,500,168,38,1844,20963
6,2021,12,14,16,0,0,3,527,3,2,0,0,1000,115,43,2421,17069
8,2018,12,17,8,0,0,3,584,0,2,0,0,500,174,38,1040,27086
1,2023,8,15,8,0,0,2,555,1,0,0,0,250,196,44,2474,17411
6,2017,4,5,2,0,0,3,392,2,1,0,500,0,108,19,2461,9467
1,2022,8,13,16,0,0,2,501,3,2,0,0,2000,121,10,1773,26319
6,2010,2,4,2,0,0,1,197,2,4,0,2000,0,104,14,1557,8634
10,2021,10,17,8,0,0,2,594,1,0,0,0,500,183,12,1204,21193
4,2019,12,17,16,1,6,4,128,1,2,0,0,250,142,48,1896,11473
5,2013,4,5,16,0,0,3,582,0,2,0,250,250,197,23,2531,16796
5,2014,6,10,8,0,0,3,589,3,0,0,1000,250,129,36,1796,26375
0,2010,8,9,16,1,6,3,51,0,3,0,250,250,173,38,2741,9615
3,2012,10,12,16,1,6,4,187,0,3,0,2000,500,131,10,1971,12533
8,2022,12,19,16,1,6,4,117,0,0,0,0,1000,187,27,1890,15682
2,2010,2,3,16,0,0,2,531,1,4,0,0,2000,116,12,1409,17432
2,2019,8,10,64,0,0,1,436,2,3,0,1000,0,166,35,2209,11359
2,2020,4,8,16,0,0,2,597,3,2,0,0,500,125,30,1854,23096
3,2012,2,3,2,0,0,3,510,1,2,0,2000,500,111,33,2154,17378
0,2010,6,11,12,0,0,3,334,2,1,0,250,0,136,29,1827,8559
5,2017,12,22,16,0,0,3,406,3,2,0,0,2000,141,38,2933,19930
7,2014,8,12,32,0,0,2,246,2,3,0,0,250,156,27,1609,7861
8,2010,4,4,32,1,6,4,117,3,2,0,250,1000,111,12,1278,21844
9,2023,10,19,32,1,8,4,157,1,0,0,0,500,145,42,1701,24127
3,2021,12,17,8,0,0,3,504,3,2,0,0,250,196,27,2801,25074
7,2010,4,7,12,0,0,2,203,2,3,0,1000,0,126,46,1003,6590
8,2020,6,8,16,0,0,2,481,0,2,0,0,250,177,30,1038,21060
6,2013,6,8,8,0,0,3,538,1,4,0,500,1000,106,28,1624,19885
6,2014,4,4,32,0,0,2,598,1,1,1,0,250,137,32,2481,16909
4,2022,4,6,16,0,0,3,571,1,1,0,0,250,147,29,1855,18123
5,2011,6,12,16,0,0,2,548,0,2,0,2000,250,141,33,1545,20330
10,2019,8,14,16,0,0,3,421,1,0,0,0,250,126,28,2239,20812
5,2021,8,14,16,0,0,3,442,1,2,0,0,1000,109,35,1119,17244
6,2013,4,8,16,0,0,2,53,1,0,1,500,250,141,42,1280,8463
9,2021,10,11,16,1,6,4,170,3,0,0,0,2000,157,41,1947,15024
0,2022,4,5,64,0,0,2,321,1,1,1,0,250,140,44,1270,12947
6,2020,6,10,2,0,0,3,571,2,3,0,1000,0,108,34,2803,11007
2,2011,4,6,4,0,0,3,343,1,1,1,250,250,197,42,2152,10803
1,2022,6,8,8,0,0,2,464,3,0,0,0,1000,145,33,2897,16340
6,2020,10,20,16,0,0,2,586,0,2,0,0,250,192,18,1375,19367
0,2021,10,20,4,0,0,3,175,1,1,1,0,1000,181,46,1904,11865
6,2021,8,14,6,0,0,2,588,1,4,0,0,250,153,46,1314,19177
10,2016,8,14,8,0,0,3,502,3,0,0,0,250,192,20,1141,16724
7,2021,10,16,2,0,0,4,38,2,1,0,250,0,193,30,2128,3768
4,2019,10,11,12,1,4,4,166,1,4,0,0,500,158,26,2013,12098
7,2022,12,15,64,0,0,3,224,2,1,0,0,500,112,25,1798,8831
9,2019,8,16,16,0,0,2,520,3,2,0,0,1000,185,14,1727,17003
0,2018,8,12,16,1,6,2,153,3,3,0,0,1000,115,19,1503,11453
1,2021,12,23,16,0,0,2,468,0,2,0,0,250,144,22,1052,15842
10,2017,8,12,8,0,0,3,541,3,2,0,0,2000,131,15,1958,26024
3,2016,4,8,4,0,0,3,421,1,0,1,0,1000,139,46,1243,14019
6,2017,6,11,16,1,4,3,125,1,1,0,0,500,189,25,1393,10440
9,2020,4,4,32,1,6,4,115,1,0,0,0,250,194,15,1617,15883
8,2021,4,7,32,1,6,4,183,3,0,0,0,1000,143,38,2194,16415
2,2014,6,7,8,0,0,3,150,2,1,0,1000,0,182,34,2169,5868
10,2011,6,9,16,0,0,3,596,3,2,0,250,250,197,32,2602,25495
6,2021,8,12,32,0,0,2,178,1,1,1,0,2000,146,20,2338,11983
3,2012,4,5,4,0,0,2,403,2,1,0,500,0,169,38,2355,8967
2,2015,4,8,2,0,0,2,505,1,0,1,0,1000,159,30,1866,17169
0,2011,2,4,12,0,0,3,350,1,0,1,500,250,134,35,1363,14817
7,2017,6,9,16,0,0,1,290,2,1,0,1000,0,174,46,1757,7625
3,2012,2,2,2,0,0,2,485,1,0,1,1000,250,159,20,1278,16972
6,2018,4,4,64,0,0,2,420,2,1,0,0,1000,136,47,1085,12090
4,2011,6,8,4,0,0,3,518,1,2,0,2000,125,121,33,1458,19052
4,2012,4,4,8,1,2,3,35,1,2,0,2000,125,112,26,2837,6253
6,2023,4,6,8,0,0,3,493,1,2,0,0,250,115,18,2200,15476
6,2020,6,8,16,0,0,2,315,2,1,0,500,0,189,17,1662,8257
5,2016,8,16,16,0,0,2,559,1,0,0,0,2000,185,39,1395,24530
7,2020,8,14,8,0,0,4,73,2,3,0,250,0,159,16,1796,4473
5,2021,12,17,16,0,0,2,422,3,0,0,0,2000,141,46,1216,16869
4,2016,8,12,2,0,0,3,564,1,1,0,0,500,112,32,1599,15350
7,2021,4,8,64,0,0,1,218,2,1,0,1000,0,186,18,1570,8119
3,2017,6,6,16,0,0,3,413,0,1,1,0,250,162,28,2332,17976
3,2014,4,6,16,1,6,4,168,3,2,0,2000,2000,131,17,2347,15096
1,2012,4,6,8,0,0,3,495,0,0,0,250,250,122,23,1356,18047
8,2022,12,12,16,0,0,3,568,1,2,0,0,1000,142,37,2726,22947
10,2010,12,24,8,0,0,3,466,0,2,0,500,250,131,44,2564,24268
4,2016,10,18,16,1,6,3,45,0,1,0,0,500,127,16,1002,11318
10,2019,4,4,16,0,0,2,444,3,2,0,0,2000,132,15,2886,19368
1,2015,6,10,16,0,0,3,566,3,0,0,0,250,125,39,1088,25722
10,2023,8,13,8,0,0,3,525,1,2,0,0,250,193,46,2390,15443
1,2013,12,14,8,0,0,2,591,0,2,0,1000,250,180,25,2444,17189
0,2021,8,15,12,0,0,2,158,1,0,1,0,1000,141,10,1062,12375
0,2014,4,6,6,0,0,2,426,2,1,0,500,0,128,26,1278,9971
0,2014,4,8,4,0,0,3,330,1,1,1,2000,250,101,16,1758,14194
7,2014,8,13,6,0,0,4,299,2,3,0,0,250,133,44,1432,7887
9,2019,8,8,32,0,0,2,142,1,0,1,0,250,137,14,2109,10075
5,2012,6,10,8,0,0,2,580,0,0,0,2000,250,111,36,2756,25042
4,2023,6,11,12,1,8,4,184,3,2,0,0,500,151,39,2906,11964
5,2016,12,24,16,0,0,2,418,3,2,0,0,2000,120,44,1076,15758
5,2021,8,13,8,0,0,2,453,0,0,0,0,1000,190,25,2666,18028
1,2012,12,17,16,0,0,3,540,3,0,0,2000,250,139,15,2645,22119
9,2017,10,11,4,0,0,3,37,1,1,1,0,1000,166,25,1405,7014
7,2015,10,12,2,0,0,1,128,2,1,0,1000,0,148,17,1368,5851
1,2019,10,16,8,0,0,2,542,3,2,0,0,2000,125,29,1244,24699
9,2023,4,4,4,0,0,3,417,1,0,1,0,250,151,40,2571,13447
8,2011,12,14,32,1,6,2,190,1,2,0,2000,2000,161,29,1393,24455
7,2010,6,12,6,0,0,1,58,2,1,0,2000,0,168,18,2143,4084
6,2020,4,6,32,1,6,4,35,1,2,0,0,2000,160,39,1776,15947
10,2013,12,24,8,0,0,3,541,0,2,0,250,250,183,22,1823,21594
8,2013,10,10,8,0,0,2,495,3,0,0,2000,250,145,35,2974,23502
4,2013,4,6,12,0,0,2,574,1,3,0,0,2000,171,11,1914,16803
6,2013,6,8,32,1,6,1,125,1,0,0,2000,1000,191,33,2863,17160
5,2012,10,16,8,0,0,2,537,0,0,0,500,250,128,22,1032,23848
0,2017,4,5,12,0,0,3,542,1,4,0,0,250,149,25,1915,17550
8,2013,6,9,16,0,0,2,529,0,2,0,1000,250,101,27,1802,17641
10,2016,12,19,8,0,0,2,505,0,0,0,0,250,163,25,1378,23254
5,2015,4,4,16,0,0,2,471,0,0,0,0,500,165,11,2054,22883
6,2022,6,11,16,0,0,1,135,2,3,0,500,125,142,10,2490,5733
10,2012,8,8,16,0,0,2,405,0,2,0,1000,250,186,19,2457,22411
9,2021,10,15,12,0,0,4,593,2,1,0,500,0,109,34,2142,14495
9,2012,4,8,4,0,0,3,91,2,1,0,500,0,152,23,2837,5294
1,2010,6,8,8,0,0,3,479,3,0,0,250,250,191,26,2101,17347
1,2022,4,7,8,0,0,2,465,3,2,0,0,500,182,27,1777,14848
6,2012,4,7,12,0,0,1,568,2,3,0,2000,0,127,16,1322,11516
9,2016,10,17,16,0,0,1,146,2,3,0,250,0,194,30,1886,6409
10,2016,4,8,8,0,0,2,586,3,0,0,0,250,101,38,1161,24954
4,2023,6,8,8,1,2,4,178,1,4,0,0,1000,128,36,2074,8849
10,2017,8,13,16,0,0,3,545,3,0,0,0,500,151,13,1987,22065
10,2012,4,7,16,0,0,3,563,3,2,0,2000,250,113,21,2490,18953
10,2023,6,9,8,0,0,2,553,1,0,0,0,1000,127,31,2830,24105
7,2019,8,15,64,0,0,2,56,2,1,0,500,0,100,49,1217,5478
5,2017,10,19,16,0,0,2,533,1,0,0,0,500,158,43,2731,25338
6,2018,4,4,2,0,0,3,216,1,0,1,0,1000,143,35,2419,10581
2,2014,4,5,2,0,0,2,221,1,0,1,1000,250,179,37,1921,12060
9,2010,4,5,8,0,0,3,314,2,3,0,250,0,184,28,1966,9995
2,2022,4,5,6,0,0,4,220,2,1,0,250,500,177,40,1834,7250
7,2015,8,10,4,0,0,1,139,2,1,0,250,0,142,23,1089,5200
3,2012,6,9,12,1,6,1,141,1,3,0,0,250,116,32,1888,11001
6,2010,6,6,8,0,0,3,423,0,2,0,0,250,153,26,1129,24089
10,2019,10,13,8,0,0,2,497,1,0,0,0,2000,114,32,1011,18665
3,2010,6,6,12,1,6,3,148,3,4,0,500,250,147,26,1826,11185
10,2019,8,15,8,0,0,2,469,1,0,0,0,2000,194,17,2404,24916
8,2022,8,15,16,0,0,2,509,0,0,0,0,250,145,47,1031,18517
7,2021,4,5,8,0,0,4,251,2,3,0,0,250,148,19,1050,6891
7,2013,2,2,8,0,0,2,136,2,3,0,2000,0,135,39,1379,5249
3,2016,4,8,16,1,6,1,92,3,0,0,0,250,113,16,2381,11997
0,2020,10,11,4,0,0,3,455,2,3,0,250,0,199,11,1266,10560
8,2016,8,12,16,1,6,2,126,3,2,0,0,2000,190,31,2823,22785
7,2014,10,13,2,0,0,2,285,2,3,0,500,0,102,14,2531,7162
0,2018,8,9,6,0,0,3,557,1,3,0,0,250,199,12,2471,15523
10,2021,10,17,8,0,0,2,516,3,0,0,0,500,105,18,2964,25977
10,2012,12,22,16,0,0,3,488,3,2,0,2000,250,190,14,2486,16892
4,2018,10,15,16,1,6,1,198,0,1,0,0,250,121,29,1053,13137
7,2015,8,10,4,0,0,2,67,2,1,0,0,1000,121,38,1517,5154
8,2012,8,15,32,1,6,2,183,3,0,0,250,2000,135,15,2817,18883
5,2017,12,23,8,0,0,3,419,0,2,0,0,1000,195,13,1007,19353
3,2017,4,6,8,1,2,3,62,1,4,0,0,1000,190,45,2927,7378
3,2022,8,8,8,1,2,4,161,1,1,0,0,250,170,30,2317,8444
10,2022,8,13,8,0,0,2,521,3,0,0,0,250,149,26,1647,22730
6,2013,10,14,16,0,0,3,464,1,2,0,1000,250,175,24,2552,16603
6,2023,6,6,12,1,2,4,80,1,3,0,0,2000,179,36,2894,7067
1,2020,6,10,8,0,0,2,450,0,2,0,0,1000,168,48,2362,18816
4,2017,6,8,8,1,4,3,90,1,4,0,0,2000,134,28,1380,9130
8,2013,6,6,16,1,6,1,103,0,0,0,1000,1000,108,12,2410,22412
1,2022,6,12,8,0,0,2,563,1,0,0,0,500,128,37,2448,23873
7,2017,8,14,16,0,0,2,193,2,1,0,250,0,126,31,2904,6551
9,2016,8,12,6,0,0,2,422,1,1,1,0,250,156,15,2736,14583
3,2011,10,19,8,0,0,2,581,0,0,1,1000,250,195,40,2844,20139
2,2014,4,7,32,0,0,4,274,2,2,0,0,250,173,14,1621,10570
6,2022,12,24,8,0,0,2,581,2,1,0,0,250,188,22,1888,15348
3,2019,4,6,64,0,0,3,353,2,1,0,250,0,158,43,2376,11655
8,2016,10,16,16,0,0,3,441,0,2,0,0,500,141,19,1607,16073
4,2011,4,6,6,0,0,3,508,1,3,0,250,125,152,49,2247,18760
8,2010,12,17,16,0,0,2,467,0,0,0,1000,250,137,49,1453,24289
5,2022,6,7,16,0,0,3,595,3,0,0,0,250,188,37,1752,19281
6,2020,10,15,16,1,6,4,150,0,3,0,0,250,103,30,1317,11857
10,2019,10,17,16,0,0,3,499,0,2,0,0,2000,151,46,2332,17241
6,2018,6,9,8,0,0,2,575,1,0,0,0,500,143,45,1954,17816
3,2010,6,11,16,0,0,2,500,1,0,1,2000,250,122,37,2372,24091
1,2018,4,6,16,0,0,2,489,3,2,0,0,2000,173,22,2789,22038
2,2018,6,7,16,0,0,2,84,2,1,0,0,250,169,45,2636,4719
9,2023,8,14,8,0,0,2,443,1,1,1,0,1000,176,10,2744,15075
2,2021,12,22,8,0,0,3,358,1,1,1,0,500,194,18,2777,13587
9,2010,6,12,6,0,0,3,548,1,1,0,2000,1000,168,29,1893,19566
2,2015,10,19,32,0,0,2,205,2,4,0,1000,0,159,26,2362,8833
4,2021,12,18,16,1,6,4,62,1,3,0,0,2000,103,12,1350,10091
3,2023,8,10,12,0,0,2,234,2,3,0,0,1000,102,41,2874,8842
0,2020,4,8,32,1,6,4,160,1,0,0,0,250,193,44,1662,15566
4,2017,8,12,16,0,0,3,524,1,1,0,0,250,122,15,1942,19143
2,2012,6,11,8,0,0,4,293,2,4,0,500,0,136,15,2698,9499
10,2011,4,6,16,0,0,3,446,1,2,0,2000,250,117,34,2293,19016
0,2013,6,9,16,0,0,3,85,1,1,1,2000,250,198,37,2600,8355
9,2019,4,7,16,1,6,4,155,1,1,0,0,2000,104,48,2392,11450
0,2023,10,13,16,0,0,2,501,2,1,0,250,125,140,10,1992,11245
8,2014,4,4,16,0,0,3,416,0,0,0,2000,250,191,49,1048,17539
6,2018,8,10,8,1,4,3,148,1,2,0,0,2000,137,25,2699,9235
5,2013,12,19,8,0,0,3,559,0,2,0,500,250,146,29,1640,19196
6,2020,12,22,4,0,0,2,97,2,3,0,500,0,181,33,2875,5447
3,2023,10,14,32,0,0,2,145,2,1,0,0,2000,171,24,1533,7683
9,2018,8,11,16,1,6,1,151,1,2,0,0,250,111,19,1930,22814
8,2022,12,21,16,1,6,4,84,1,2,0,0,2000,129,21,2026,17865
9,2016,8,9,32,0,0,3,477,2,3,0,250,0,185,46,2419,12270
1,2014,10,16,16,0,0,2,577,3,0,0,500,250,105,44,1746,22197
10,2020,4,8,16,0,0,2,450,1,0,0,0,1000,160,36,1420,16097
4,2019,12,19,2,0,0,2,517,1,3,0,0,500,193,22,2849,17742
4,2020,8,12,2,0,0,3,589,1,1,0,0,250,171,39,1844,15198
8,2010,6,9,8,0,0,2,567,0,0,0,0,500,163,12,2803,25114
1,2023,4,7,16,0,0,2,540,3,0,0,0,500,192,44,2793,24946
0,2019,10,17,12,1,6,4,142,1,2,0,0,1000,194,21,2917,12306
4,2019,12,16,12,1,6,4,42,1,2,0,0,2000,168,38,2363,11461
6,2013,6,9,2,0,0,1,375,2,1,0,250,0,110,39,2728,8662
5,2022,4,8,16,0,0,2,532,0,0,0,0,500,161,31,2465,18511
1,2020,6,8,8,0,0,2,573,1,0,0,0,2000,116,26,1315,24932
1,2015,10,10,8,0,0,3,410,0,2,0,0,2000,176,36,2064,24715
8,2023,6,8,16,0,0,3,569,3,2,0,0,250,119,31,1930,23114
3,2019,8,15,64,0,0,3,413,2,3,0,1000,0,194,16,2239,10796
7,2019,8,10,8,0,0,2,275,2,1,0,500,0,125,20,1243,7839
3,2017,4,7,64,0,0,1,292,2,1,0,0,1000,191,25,2125,10984
8,2010,4,8,16,1,6,3,76,1,0,0,500,250,158,45,1473,18963
1,2010,12,21,8,0,0,2,455,3,2,0,2000,250,124,31,2802,24791
6,2014,6,6,2,0,0,2,315,2,3,0,250,0,117,49,1179,7665
10,2015,4,6,16,0,0,3,528,3,0,0,0,250,195,46,1179,23312
4,2016,8,11,12,1,6,2,149,1,1,0,0,250,128,12,1874,11667
0,2021,6,9,8,0,0,1,423,2,3,0,1000,0,166,44,2341,8931
4,2019,8,16,32,0,0,3,548,1,3,0,0,1000,134,47,1702,16430
2,2012,4,8,2,0,0,1,133,2,2,0,2000,0,114,47,2806,7979
0,2022,4,6,8,1,4,4,151,1,3,0,0,250,150,33,1069,8478
7,2021,12,19,8,0,0,1,191,2,3,0,0,250,102,43,1551,6835
4,2016,8,9,16,1,6,4,123,3,2,0,0,1000,120,44,2032,11964
5,2022,10,19,16,0,0,3,412,3,0,0,0,250,160,20,2649,15866
7,2021,4,4,64,0,0,2,281,2,3,0,1000,0,102,24,2477,7824
10,2015,12,13,16,0,0,2,531,0,2,0,0,250,152,23,1144,23322
5,2019,12,13,16,0,0,3,441,1,0,0,0,1000,134,26,2686,24040
4,2015,10,14,16,1,6,4,160,3,1,0,0,2000,149,30,1825,12118
9,2015,6,9,2,0,0,3,372,2,1,0,1000,0,107,37,2758,8234
2,2019,4,6,4,0,0,1,483,2,2,0,250,0,147,47,1079,12324
1,2015,12,23,8,0,0,2,514,3,2,0,0,500,102,31,2586,23451
5,2014,6,8,8,0,0,3,470,3,0,0,250,250,153,43,1824,16516
5,2015,4,5,8,0,0,2,404,0,2,0,0,2000,174,10,1597,20725
4,2012,8,15,12,1,6,2,64,0,2,0,2000,2000,101,32,2679,11381
3,2022,10,20,32,1,12,4,110,0,0,0,0,250,132,41,1172,15792
9,2015,4,4,12,1,6,4,119,0,2,0,0,1000,171,13,1188,10986
2,2014,4,8,4,0,0,2,121,2,1,0,0,500,111,15,1779,6102
6,2017,8,14,64,0,0,1,534,2,4,0,250,0,118,25,2224,16012
8,2011,6,8,8,0,0,3,579,0,0,0,250,250,117,19,1005,21192
1,2018,4,8,8,0,0,2,590,1,2,0,0,500,149,44,2923,19578
0,2020,10,18,64,0,0,1,447,2,1,0,1000,0,184,33,1613,14831
0,2014,6,12,8,1,2,4,133,1,3,0,0,250,121,19,2488,7425
2,2010,6,11,12,0,0,3,197,1,0,1,1000,250,129,21,2913,10346
7,2020,12,14,12,0,0,2,35,2,3,0,500,0,181,42,2783,4196
4,2018,4,6,12,1,6,1,82,0,2,0,0,500,105,36,2225,10728
7,2021,4,6,64,0,0,3,61,2,3,0,250,0,100,34,2767,5323
1,2019,6,7,16,0,0,2,478,1,2,0,0,1000,108,19,1162,15870
3,2012,8,9,16,0,0,3,429,1,0,1,500,250,151,34,2070,15238
8,2019,12,22,32,1,6,4,37,3,0,0,0,500,179,41,1596,23728
8,2020,6,10,32,1,6,4,69,1,0,0,0,2000,128,35,1116,18539
7,2015,6,11,32,0,0,1,121,2,1,0,250,0,161,13,2298,5771
0,2016,4,8,4,0,0,3,543,2,1,0,0,1000,128,18,1282,12310
1,2015,8,13,8,0,0,2,417,3,2,0,0,250,104,36,1138,21738
6,2018,4,4,8,1,2,4,99,1,1,0,0,250,182,18,1325,7114
4,2022,6,10,6,0,0,3,588,1,3,0,0,2000,121,35,2210,20644
10,2021,10,17,8,0,0,2,413,0,0,0,0,2000,148,20,1552,17993
5,2010,6,12,8,0,0,2,551,1,0,0,2000,250,107,47,1682,24443
0,2012,6,10,12,1,4,4,87,3,2,0,250,1000,181,41,1027,10655
7,2012,2,2,8,0,0,4,158,2,1,0,250,0,177,39,1574,5390
4,2012,2,3,4,0,0,3,510,1,1,0,1000,125,167,48,2858,15044
3,2020,8,8,12,1,4,4,149,1,2,0,0,250,139,18,1488,8617
5,2011,10,17,16,0,0,3,560,3,0,0,2000,250,190,20,2452,18766
1,2023,10,13,8,0,0,2,414,0,2,0,0,250,123,32,2303,23542
0,2023,8,16,8,0,0,3,459,3,0,0,0,2000,193,26,2380,24711
9,2022,10,11,12,0,0,2,575,2,3,0,0,250,175,41,1716,12129
2,2021,4,4,16,0,0,2,529,0,1,1,0,250,112,20,1447,23026
7,2020,6,12,6,0,0,2,248,2,1,0,500,0,149,31,2358,6748
10,2015,10,12,8,0,0,3,541,0,0,0,0,2000,144,41,1456,25535
6,2018,6,9,12,1,4,2,89,1,3,0,0,500,103,18,2318,6958
8,2013,12,17,32,1,6,4,127,0,2,0,500,2000,189,26,2145,25163
4,2023,4,4,8,1,4,4,102,1,4,0,0,2000,162,34,2580,7775
5,2015,12,16,16,0,0,3,590,3,0,0,0,250,164,25,2852,22915
1,2023,10,20,16,0,0,2,451,1,2,0,0,1000,126,42,1465,20528
1,2022,6,9,16,0,0,2,463,3,2,0,0,250,186,11,2194,15332
4,2015,12,22,16,1,4,4,120,3,3,0,0,1000,162,48,2524,11203
9,2010,8,16,12,1,4,3,79,1,1,0,2000,125,110,21,2730,10936
5,2019,4,6,16,0,0,3,538,0,2,0,0,1000,141,43,2883,22505
6,2020,12,13,64,0,0,3,95,2,1,0,0,2000,184,34,1975,9379
6,2016,4,8,12,0,0,3,361,2,1,0,250,0,185,23,2449,8730
3,2013,6,12,2,0,0,1,245,2,4,0,0,250,191,18,2832,8432
2,2010,2,2,2,0,0,1,397,2,1,0,500,0,137,39,1558,9329
9,2022,4,4,16,0,0,2,581,1,2,0,0,250,169,21,1938,15043
4,2022,6,6,16,0,0,3,557,1,3,0,0,250,188,19,1121,14622
0,2015,6,8,8,0,0,2,46,1,1,1,0,2000,161,33,1662,10992
1,2013,10,12,16,0,0,2,486,3,2,0,2000,250,103,43,2311,20893
2,2023,6,12,32,0,0,2,533,1,1,1,0,250,133,21,2097,14358
