idade,emprego,estado_civil,educacao,casa,emprestimo,contatos,mes,dia,tempo_conta,anonimizado_1,anonimizado_2,anonimizado_3,anonimizado_4,anonimizado_5,anonimizado_6,anonimizado_7,anonimizado_8,anonimizado_9,anonimizado_10,anonimizado_11,aceitou_proposta
37,services,married,high.school,yes,no,cellular,may,wed,285.0,31263,unknown,2,999,0,,-1.8,92.893,-46.2,1.334,5099.1,no
45,admin.,divorced,university.degree,no,no,telephone,may,wed,681.0,4899,no,3,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
30,technician,single,high.school,no,no,cellular,aug,mon,638.0,21112,no,4,999,0,,1.4,93.444,-36.1,4.963,5228.1,yes
31,admin.,single,high.school,yes,no,cellular,nov,wed,242.0,25656,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
48,admin.,married,university.degree,yes,yes,cellular,aug,wed,288.0,40360,no,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
54,self-employed,married,basic.9y,yes,no,cellular,aug,thu,429.0,19657,unknown,3,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
28,admin.,single,university.degree,yes,no,cellular,aug,mon,340.0,37631,no,1,999,0,,-2.9,92.201,-31.4,0.861,5076.2,yes
40,blue-collar,married,basic.6y,yes,no,telephone,may,wed,927.0,2905,no,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,yes
35,admin.,single,university.degree,yes,no,cellular,jul,fri,963.0,13983,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
52,services,married,basic.6y,yes,no,cellular,apr,mon,44.0,29671,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
65,housemaid,married,basic.4y,unknown,unknown,cellular,oct,tue,759.0,38495,no,2,999,0,,-3.4,92.431,-26.9,0.728,5017.5,yes
25,blue-collar,single,basic.9y,no,no,cellular,mar,thu,456.0,39175,no,2,10,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes
42,services,married,high.school,no,no,telephone,may,fri,984.0,7652,no,2,999,0,,1.1,93.994,-36.4,4.864,5191.0,yes
32,admin.,single,university.degree,unknown,unknown,cellular,jul,mon,55.0,14192,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
64,admin.,married,high.school,yes,no,cellular,oct,fri,427.0,38453,no,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
50,admin.,divorced,high.school,no,no,cellular,aug,tue,664.0,23020,no,9,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
31,admin.,married,professional.course,yes,yes,cellular,may,thu,291.0,39703,no,2,999,0,,-1.8,93.876,-40.0,0.6920000000000001,5008.7,yes
33,blue-collar,married,basic.4y,yes,yes,telephone,jun,wed,112.0,8729,no,4,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
55,management,married,basic.9y,no,no,cellular,nov,fri,189.0,27665,no,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
43,admin.,single,university.degree,yes,no,cellular,apr,mon,670.0,29510,no,4,11,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes
54,admin.,married,university.degree,yes,yes,cellular,nov,tue,215.0,38650,no,1,999,0,,-3.4,92.649,-30.1,0.72,5017.5,yes
33,admin.,single,university.degree,yes,no,cellular,oct,mon,400.0,41033,no,1,5,2,success,-1.1,94.601,-49.5,1.032,4963.6,yes
41,admin.,divorced,high.school,no,no,telephone,apr,thu,558.0,39398,no,2,999,0,,-1.8,93.749,-34.6,0.635,5008.7,yes
29,admin.,married,university.degree,yes,no,cellular,jun,tue,,39782,no,1,999,0,,-1.7,94.055,-39.8,0.7020000000000001,4991.6,yes
38,admin.,single,university.degree,no,no,telephone,may,fri,70.0,5075,unknown,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
34,blue-collar,married,professional.course,yes,yes,cellular,may,fri,19.0,34842,no,7,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
57,retired,married,professional.course,yes,no,cellular,jun,mon,166.0,36248,no,2,999,0,,-2.9,92.963,-40.8,1.266,5076.2,yes
48,admin.,married,basic.9y,yes,no,cellular,jul,thu,347.0,17011,no,5,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
56,admin.,married,high.school,yes,no,cellular,jul,fri,661.0,17296,unknown,4,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
36,admin.,single,university.degree,yes,yes,cellular,jun,wed,1407.0,39914,no,1,999,0,,-1.7,94.055,-39.8,0.7390000000000001,4991.6,yes
36,admin.,married,high.school,yes,no,cellular,may,tue,300.0,33224,no,5,999,0,,-1.8,92.893,-46.2,1.291,5099.1,no
33,admin.,married,university.degree,no,yes,telephone,jun,mon,77.0,10314,no,1,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
41,blue-collar,married,basic.9y,no,no,telephone,may,tue,73.0,6043,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
28,admin.,single,high.school,no,no,telephone,may,fri,498.0,3869,no,2,999,0,,1.1,93.994,-36.4,4.859,5191.0,no
25,blue-collar,single,basic.6y,no,no,cellular,mar,tue,228.0,39149,no,4,999,0,,-1.8,93.369,-34.8,0.655,5008.7,yes
27,student,single,university.degree,no,no,cellular,aug,wed,180.0,40368,no,1,3,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
28,services,single,basic.9y,yes,yes,cellular,jun,mon,252.0,36737,no,5,999,0,,-2.9,92.963,-40.8,1.281,5076.2,no
57,unemployed,married,basic.4y,no,no,cellular,jun,mon,651.0,36823,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
53,admin.,married,basic.6y,yes,no,cellular,apr,fri,100.0,29148,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
43,services,married,basic.6y,yes,yes,cellular,jul,mon,405.0,17453,unknown,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
27,blue-collar,single,basic.4y,yes,no,cellular,jul,wed,676.0,13394,no,5,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
32,technician,married,university.degree,no,yes,cellular,aug,thu,975.0,37171,no,4,999,0,,-2.9,92.201,-31.4,0.883,5076.2,yes
35,admin.,single,high.school,no,no,telephone,may,tue,339.0,33563,no,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
33,blue-collar,single,basic.6y,no,yes,cellular,jul,fri,184.0,14037,unknown,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
56,services,married,high.school,yes,no,cellular,aug,tue,170.0,23017,no,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
45,technician,married,university.degree,yes,no,telephone,jun,tue,189.0,10586,no,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
38,services,married,high.school,no,no,telephone,jun,tue,253.0,8312,unknown,2,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
29,blue-collar,single,basic.6y,no,no,telephone,may,wed,244.0,4759,no,1,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
30,services,divorced,basic.9y,no,no,telephone,jun,mon,394.0,7817,no,1,999,0,,1.4,94.465,-41.8,4.865,5228.1,yes
38,blue-collar,single,basic.4y,no,no,cellular,may,wed,207.0,31070,no,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
50,technician,married,professional.course,yes,no,cellular,aug,mon,272.0,20194,unknown,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
36,entrepreneur,single,university.degree,yes,no,cellular,nov,wed,998.0,25724,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,yes
31,student,single,university.degree,yes,yes,cellular,apr,fri,183.0,39565,no,1,6,2,success,-1.8,93.749,-34.6,0.6629999999999999,5008.7,yes
43,management,married,high.school,no,no,cellular,nov,thu,226.0,38768,no,1,999,0,,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
32,blue-collar,married,basic.4y,yes,no,cellular,may,thu,94.0,34368,unknown,1,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,single,high.school,yes,no,cellular,may,tue,1531.0,33438,no,1,999,0,,-1.8,92.893,-46.2,1.291,5099.1,yes
37,admin.,divorced,basic.9y,no,no,telephone,jun,tue,1363.0,8435,no,7,999,0,,1.4,94.465,-41.8,4.864,5228.1,yes
34,management,married,university.degree,yes,yes,cellular,apr,mon,107.0,29562,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
46,admin.,married,high.school,no,no,telephone,aug,wed,231.0,37160,no,2,999,0,,-2.9,92.201,-31.4,0.884,5076.2,yes
37,technician,married,basic.9y,yes,no,telephone,jul,thu,991.0,12263,no,1,999,0,,1.4,93.918,-42.7,4.966,5228.1,no
31,services,single,high.school,yes,no,telephone,jul,thu,42.0,18747,no,5,999,0,,1.4,93.918,-42.7,4.968,5228.1,no
28,admin.,married,university.degree,no,no,cellular,apr,thu,258.0,30336,no,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,yes
29,admin.,single,university.degree,no,no,cellular,jun,mon,114.0,36297,no,1,999,0,,-2.9,92.963,-40.8,1.266,5076.2,yes
29,admin.,single,university.degree,no,no,cellular,apr,thu,298.0,28724,no,4,999,0,,-1.8,93.075,-47.1,1.41,5099.1,yes
38,blue-collar,married,basic.9y,yes,no,cellular,may,thu,,31599,unknown,1,999,0,,-1.8,92.893,-46.2,1.327,5099.1,no
32,services,single,high.school,no,no,cellular,jul,mon,722.0,12455,no,3,999,0,,1.4,93.918,-42.7,4.96,5228.1,yes
29,admin.,single,high.school,yes,no,cellular,may,thu,566.0,34718,no,2,999,0,,-1.8,92.893,-46.2,1.266,5099.1,yes
35,technician,married,high.school,no,no,telephone,aug,fri,243.0,19753,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
31,technician,single,university.degree,yes,no,cellular,may,fri,1313.0,35408,no,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
48,technician,married,unknown,yes,no,cellular,jul,mon,1096.0,17538,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
79,retired,married,basic.4y,no,yes,cellular,nov,tue,301.0,38722,no,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
42,blue-collar,married,basic.6y,no,no,cellular,jul,tue,211.0,12884,unknown,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
44,admin.,single,high.school,no,no,telephone,jun,mon,164.0,7863,no,1,999,0,,1.4,94.465,-41.8,4.865,5228.1,no
55,blue-collar,divorced,basic.9y,yes,yes,cellular,jul,tue,80.0,17750,no,1,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
44,technician,single,university.degree,no,no,cellular,nov,thu,284.0,26232,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
28,technician,single,professional.course,yes,no,cellular,nov,wed,238.0,38938,no,2,6,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
29,admin.,single,university.degree,yes,no,telephone,may,wed,713.0,6562,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
44,admin.,married,university.degree,yes,no,cellular,aug,wed,641.0,20715,unknown,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
88,retired,divorced,basic.4y,no,no,cellular,mar,wed,266.0,27802,no,2,999,0,,-1.8,92.843,-50.0,1.663,5099.1,yes
33,unemployed,married,basic.4y,no,no,cellular,may,mon,205.0,35528,no,1,999,0,,-1.8,92.893,-46.2,1.244,5099.1,no
51,self-employed,married,university.degree,no,no,cellular,nov,fri,46.0,27063,unknown,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
55,blue-collar,married,basic.9y,no,no,cellular,aug,fri,385.0,22602,unknown,6,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
28,admin.,single,high.school,yes,no,cellular,mar,fri,342.0,27919,no,1,999,0,,-1.8,92.843,-50.0,1.531,5099.1,yes
33,technician,single,university.degree,yes,no,telephone,aug,wed,827.0,20707,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
31,admin.,married,university.degree,yes,no,cellular,nov,thu,188.0,26641,no,2,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
46,management,married,university.degree,no,no,cellular,may,mon,123.0,33069,no,2,999,0,,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
46,blue-collar,married,basic.9y,yes,no,cellular,nov,mon,130.0,24627,no,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
50,management,married,professional.course,no,no,cellular,aug,wed,165.0,23453,unknown,4,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
36,entrepreneur,single,university.degree,yes,no,cellular,nov,wed,911.0,25721,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,yes
28,admin.,married,university.degree,no,no,telephone,may,mon,52.0,5482,no,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
26,unknown,single,high.school,yes,yes,telephone,jun,wed,524.0,8528,unknown,15,999,0,,1.4,94.465,-41.8,4.864,5228.1,yes
53,blue-collar,married,unknown,no,no,cellular,aug,mon,115.0,18938,no,1,999,0,,1.4,93.444,-36.1,4.97,5228.1,no
51,blue-collar,married,basic.9y,no,no,cellular,may,fri,956.0,35187,unknown,1,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
33,admin.,married,university.degree,yes,no,telephone,nov,fri,148.0,27412,no,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
36,services,married,high.school,yes,yes,cellular,sep,wed,569.0,38018,no,3,999,0,,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
29,admin.,married,high.school,no,no,cellular,jun,wed,200.0,36541,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
40,blue-collar,married,professional.course,no,no,telephone,jun,mon,883.0,36907,no,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,yes
58,retired,married,university.degree,yes,no,cellular,aug,tue,90.0,23000,no,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
28,entrepreneur,married,basic.9y,no,no,cellular,may,fri,133.0,34885,unknown,1,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
49,blue-collar,married,basic.4y,no,no,telephone,jun,tue,188.0,8317,no,5,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
21,student,single,high.school,no,no,cellular,oct,mon,328.0,38386,no,1,999,0,,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
62,technician,married,unknown,yes,no,cellular,mar,mon,192.0,39268,no,1,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
24,housemaid,married,basic.9y,no,no,cellular,may,wed,45.0,34106,no,4,999,0,,-1.8,92.893,-46.2,1.281,5099.1,no
28,self-employed,married,university.degree,yes,no,telephone,nov,wed,20.0,25659,no,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
52,self-employed,single,university.degree,yes,no,telephone,jun,fri,73.0,9375,unknown,1,999,0,,1.4,94.465,-41.8,4.967,5228.1,no
45,technician,divorced,university.degree,no,no,cellular,may,fri,776.0,32134,unknown,1,999,0,,-1.8,92.893,-46.2,1.3130000000000002,5099.1,yes
37,blue-collar,married,basic.4y,yes,no,cellular,nov,thu,138.0,26699,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
33,admin.,married,high.school,no,no,telephone,jul,tue,257.0,37038,no,1,999,0,,-2.9,92.469,-33.6,1.044,5076.2,yes
28,student,single,basic.9y,yes,no,cellular,mar,tue,320.0,27729,no,1,999,0,,-1.8,92.843,-50.0,1.7990000000000002,5099.1,yes
26,blue-collar,single,basic.6y,yes,no,cellular,jul,tue,1833.0,16154,unknown,2,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
32,management,single,university.degree,no,no,cellular,jul,wed,675.0,18288,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
29,admin.,married,university.degree,yes,no,cellular,jul,wed,161.0,13309,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
42,technician,married,professional.course,no,no,cellular,aug,wed,96.0,37447,no,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
36,management,married,university.degree,no,yes,cellular,may,mon,110.0,30545,no,4,999,0,,-1.8,92.893,-46.2,1.354,5099.1,no
39,admin.,married,university.degree,yes,no,cellular,aug,wed,581.0,23257,no,4,999,0,,1.4,93.444,-36.1,4.964,5228.1,yes
34,admin.,single,university.degree,no,no,telephone,jun,thu,406.0,12030,no,2,999,0,,1.4,94.465,-41.8,4.955,5228.1,no
35,technician,single,university.degree,no,no,cellular,jul,thu,480.0,13772,no,4,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
47,unknown,married,unknown,no,no,telephone,jun,mon,139.0,10420,unknown,3,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
42,services,married,high.school,yes,no,cellular,may,wed,337.0,31518,no,2,999,0,,-1.8,92.893,-46.2,1.334,5099.1,no
39,unemployed,single,university.degree,yes,no,cellular,dec,mon,387.0,39105,no,1,6,2,success,-3.0,92.713,-33.0,0.706,5023.5,yes
42,blue-collar,married,basic.9y,no,yes,cellular,jul,thu,880.0,13627,no,1,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
53,blue-collar,married,basic.9y,yes,no,telephone,may,fri,225.0,3553,unknown,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,no
48,admin.,married,university.degree,no,no,cellular,aug,tue,80.0,20422,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
31,admin.,single,high.school,no,no,telephone,may,tue,35.0,6005,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
38,admin.,married,university.degree,no,yes,telephone,nov,mon,337.0,38950,no,3,999,0,,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no
37,admin.,married,university.degree,yes,no,cellular,nov,fri,315.0,41141,no,1,999,0,,-1.1,94.767,-50.8,1.04,4963.6,yes
46,blue-collar,married,basic.4y,yes,no,cellular,may,thu,882.0,32013,unknown,2,999,0,,-1.8,92.893,-46.2,1.327,5099.1,yes
39,self-employed,married,basic.4y,yes,no,telephone,may,wed,315.0,5018,unknown,3,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
36,technician,single,professional.course,yes,no,cellular,aug,thu,474.0,37707,no,1,999,0,,-2.9,92.201,-31.4,0.851,5076.2,yes
53,technician,divorced,university.degree,no,no,cellular,jun,wed,705.0,36481,no,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
33,services,single,high.school,yes,no,cellular,oct,mon,182.0,41034,no,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,yes
80,retired,divorced,unknown,yes,yes,cellular,nov,fri,186.0,38810,no,2,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
38,housemaid,single,high.school,yes,no,cellular,mar,fri,422.0,39256,no,1,10,1,success,-1.8,93.369,-34.8,0.649,5008.7,yes
21,unemployed,single,high.school,yes,no,cellular,jul,fri,203.0,36982,no,1,999,0,,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
37,blue-collar,married,basic.6y,no,no,cellular,may,tue,1085.0,31013,no,3,999,0,,-1.8,92.893,-46.2,1.344,5099.1,yes
72,retired,married,professional.course,no,no,cellular,sep,wed,1.0,40554,no,1,999,1,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,no
37,blue-collar,married,high.school,yes,no,cellular,jul,tue,423.0,16105,unknown,1,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
75,retired,married,basic.9y,no,no,cellular,oct,mon,120.0,38241,no,1,999,0,,-3.4,92.431,-26.9,0.743,5017.5,no
30,self-employed,married,basic.9y,no,no,telephone,may,tue,3094.0,6280,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
69,retired,married,high.school,no,no,cellular,sep,fri,346.0,38042,no,3,999,0,,-3.4,92.379,-29.8,0.773,5017.5,yes
44,admin.,married,high.school,no,no,cellular,jul,wed,869.0,13293,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
72,retired,divorced,basic.6y,yes,no,cellular,nov,wed,199.0,38744,no,1,999,0,,-3.4,92.649,-30.1,0.715,5017.5,yes
53,technician,married,basic.9y,no,no,telephone,jun,mon,1049.0,12133,no,6,999,0,,1.4,94.465,-41.8,4.947,5228.1,yes
48,housemaid,married,basic.6y,yes,yes,telephone,may,tue,501.0,387,unknown,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
57,entrepreneur,married,basic.9y,yes,no,telephone,jun,fri,850.0,11654,unknown,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
31,services,married,high.school,no,no,telephone,nov,fri,271.0,38827,no,2,3,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
32,admin.,single,university.degree,yes,no,cellular,mar,fri,271.0,27942,no,2,999,0,,-1.8,92.843,-50.0,1.531,5099.1,yes
37,blue-collar,single,basic.9y,yes,no,telephone,may,wed,591.0,870,unknown,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
36,technician,married,high.school,no,no,telephone,oct,wed,157.0,24025,no,1,999,0,,-0.1,93.798,-40.4,4.936,5195.8,yes
38,blue-collar,single,basic.9y,yes,no,telephone,may,mon,179.0,191,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
29,technician,married,high.school,no,no,cellular,jun,fri,397.0,36654,no,1,999,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
39,blue-collar,single,basic.4y,unknown,unknown,cellular,may,wed,1079.0,31220,no,3,999,0,,-1.8,92.893,-46.2,1.334,5099.1,no
48,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,62.0,30162,no,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
40,technician,single,university.degree,no,no,cellular,nov,mon,105.0,38881,no,2,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
41,management,married,university.degree,yes,no,telephone,jun,thu,52.0,8848,no,8,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
33,technician,single,professional.course,yes,no,cellular,aug,wed,244.0,19325,no,1,999,0,,1.4,93.444,-36.1,4.967,5228.1,no
57,retired,divorced,basic.9y,yes,no,cellular,jul,fri,247.0,36980,no,2,999,0,,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
41,admin.,single,university.degree,yes,no,cellular,jul,fri,706.0,15519,no,9,999,0,,1.4,93.918,-42.7,4.957,5228.1,no
32,admin.,married,university.degree,no,yes,telephone,oct,mon,27.0,24039,no,1,999,0,,-0.1,93.798,-40.4,4.912,5195.8,no
28,unknown,single,basic.9y,yes,no,telephone,may,wed,99.0,878,unknown,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
23,blue-collar,single,high.school,no,no,cellular,jul,wed,435.0,14815,no,1,999,0,,1.4,93.918,-42.7,4.957,5228.1,yes
47,self-employed,married,professional.course,yes,no,telephone,mar,tue,110.0,39381,no,1,999,0,,-1.8,93.369,-34.8,0.635,5008.7,yes
54,retired,divorced,basic.4y,no,no,telephone,jun,thu,170.0,11134,no,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
47,unemployed,married,professional.course,yes,no,cellular,nov,wed,248.0,25621,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
30,blue-collar,single,basic.9y,unknown,unknown,telephone,may,mon,386.0,2124,unknown,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
34,technician,divorced,professional.course,no,no,cellular,apr,fri,185.0,28980,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
20,student,single,university.degree,yes,no,cellular,jul,fri,1503.0,15512,no,11,999,0,,1.4,93.918,-42.7,4.957,5228.1,no
78,retired,married,basic.4y,yes,no,cellular,jul,mon,212.0,40201,no,1,13,2,success,-1.7,94.215,-40.3,0.87,4991.6,yes
28,self-employed,married,basic.9y,yes,no,cellular,may,fri,1111.0,35234,no,5,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
81,retired,married,basic.4y,yes,no,cellular,oct,wed,621.0,40996,no,1,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
80,retired,divorced,high.school,yes,no,cellular,oct,thu,169.0,38548,no,1,999,0,,-3.4,92.431,-26.9,0.722,5017.5,yes
34,unemployed,married,basic.9y,no,no,cellular,apr,fri,181.0,29040,unknown,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
50,entrepreneur,married,university.degree,yes,no,cellular,nov,mon,92.0,24724,no,1,999,0,,-0.1,93.2,-42.0,4.191,5195.8,no
29,admin.,married,university.degree,no,yes,cellular,jun,tue,347.0,39791,no,3,5,1,success,-1.7,94.055,-39.8,0.7020000000000001,4991.6,yes
53,unknown,married,basic.9y,no,yes,cellular,nov,wed,242.0,38916,no,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,no
